fecha;stock;unidad;valor
2019-02-01;etanol;[m3];173,85
2019-02-01;ddgs;;3334,95
2019-02-02;maiz;[ton];11325,68
2019-02-02;etanol;[m3];238,67
2019-02-02;ddgs;;3398,14
2019-02-03;maiz;[ton];10629,68
2019-02-03;etanol;[m3];188,03
2019-02-03;ddgs;;3462,88
2019-02-04;maiz;[ton];9981,68
2019-02-04;etanol;[m3];171,05
2019-02-04;ddgs;;3516,29
2019-02-05;maiz;[ton];10211,68
2019-02-05;etanol;[m3];226,28
2019-02-05;ddgs;;3566,11
2019-02-06;maiz;[ton];10651,68
2019-02-06;etanol;[m3];206,26
2019-02-06;ddgs;;3604,02
2019-02-07;maiz;[ton];11166,68
2019-02-07;etanol;[m3];140,0
2019-02-07;ddgs;;3662,62
2019-02-08;maiz;[ton];11741,68
2019-02-08;etanol;[m3];114,83
2019-02-08;ddgs;;3647,32
2019-02-09;maiz;[ton];11823,96
2019-02-09;etanol;[m3];174,05
2019-02-09;ddgs;;3699,64
2019-02-10;maiz;[ton];11117,16
2019-02-10;etanol;[m3];155,02
2019-02-10;ddgs;;3765,12
2019-02-11;maiz;[ton];10456,68
2019-02-11;etanol;[m3];163,23
2019-02-11;ddgs;;3833,22
2019-02-12;maiz;[ton];9791,68
2019-02-12;etanol;[m3];195,2
2019-02-12;ddgs;;3912,73
2019-02-13;maiz;[ton];10661,92
2019-02-13;etanol;[m3];195,52
2019-02-13;ddgs;;3973,3
2019-02-14;maiz;[ton];11001,92
2019-02-14;etanol;[m3];194,19
2019-02-14;ddgs;;4001,0
2019-02-15;maiz;[ton];11251,92
2019-02-15;etanol;[m3];185,61
2019-02-15;ddgs;;4036,86
2019-02-16;maiz;[ton];11359,44
2019-02-16;etanol;[m3];206,66
2019-02-16;ddgs;;4067,13
2019-02-17;maiz;[ton];10669,44
2019-02-17;etanol;[m3];235,2
2019-02-17;ddgs;;4119,37
2019-02-18;maiz;[ton];9975,68
2019-02-18;etanol;[m3];230,32
2019-02-18;ddgs;;4213,95
2019-02-19;maiz;[ton];10345,68
2019-02-19;etanol;[m3];194,01
2019-02-19;ddgs;;4226,25
2019-02-20;maiz;[ton];10865,68
2019-02-20;etanol;[m3];208,96
2019-02-20;ddgs;;4268,03
2019-02-21;maiz;[ton];11175,68
2019-02-21;etanol;[m3];234,1
2019-02-21;ddgs;;4304,46
2019-02-22;maiz;[ton];11295,68
2019-02-22;etanol;[m3];206,83
2019-02-22;ddgs;;4330,21
2019-02-23;maiz;[ton];11396,42
2019-02-23;etanol;[m3];203,03
2019-02-23;ddgs;;4400,18
2019-02-24;maiz;[ton];10802,42
2019-02-24;etanol;[m3];158,51
2019-02-24;ddgs;;4411,1
2019-02-25;maiz;[ton];10151,92
2019-02-25;etanol;[m3];125,37
2019-02-25;ddgs;;4435,97
2019-02-26;maiz;[ton];10652,06
2019-02-26;etanol;[m3];222,32
2019-02-26;ddgs;;4435,97
2019-02-27;maiz;[ton];11082,06
2019-02-27;etanol;[m3];176,41
2019-02-27;ddgs;;4374,67
2019-02-28;maiz;[ton];11502,06
2019-02-28;etanol;[m3];221,22
2019-02-28;ddgs;;4374,67
2019-03-01;maiz;[ton];11897,06
2019-03-01;etanol;[m3];338,92
2019-03-01;ddgs;;4346,21
2019-03-02;maiz;[ton];11927,06
2019-03-02;etanol;[m3];447,09
2019-03-02;ddgs;;4346,21
2019-03-03;maiz;[ton];11715,42
2019-03-03;etanol;[m3];415,34
2019-03-03;ddgs;;4422,74
2019-03-04;maiz;[ton];11346,78
2019-03-04;etanol;[m3];252,13
2019-03-04;ddgs;;4464,1
2019-03-05;maiz;[ton];10638,78
2019-03-05;etanol;[m3];142,9
2019-03-05;ddgs;;4503,76
2019-03-06;maiz;[ton];9982,06
2019-03-06;etanol;[m3];135,2
2019-03-06;ddgs;;4551,11
2019-03-07;maiz;[ton];10312,06
2019-03-07;etanol;[m3];86,21
2019-03-07;ddgs;;4523,54
2019-03-08;maiz;[ton];10662,06
2019-03-08;etanol;[m3];141,95
2019-03-08;ddgs;;4448,0
2019-03-09;maiz;[ton];11070,72
2019-03-09;etanol;[m3];163,12
2019-03-09;ddgs;;4448,0
2019-03-10;maiz;[ton];10392,72
2019-03-10;etanol;[m3];209,05
2019-03-10;ddgs;;4448,0
2019-03-11;maiz;[ton];9727,06
2019-03-11;etanol;[m3];215,18
2019-03-11;ddgs;;4448,0
2019-03-12;maiz;[ton];9942,06
2019-03-12;etanol;[m3];168,54
2019-03-12;ddgs;;4448,0
2019-03-13;maiz;[ton];10282,06
2019-03-13;etanol;[m3];189,15
2019-03-13;ddgs;;4448,0
2019-03-14;maiz;[ton];10481,92
2019-03-14;etanol;[m3];431,36
2019-03-14;ddgs;;4384,01
2019-03-15;maiz;[ton];10911,22
2019-03-15;etanol;[m3];408,45
2019-03-15;ddgs;;4385,37
2019-03-16;maiz;[ton];10977,92
2019-03-16;etanol;[m3];524,07
2019-03-16;ddgs;;4356,69
2019-03-17;maiz;[ton];10305,44
2019-03-17;etanol;[m3];537,75
2019-03-17;ddgs;;4356,69
2019-03-18;maiz;[ton];9560,22
2019-03-18;etanol;[m3];448,45
2019-03-18;ddgs;;4356,69
2019-03-19;maiz;[ton];9270,0
2019-03-19;etanol;[m3];421,03
2019-03-19;ddgs;;4327,99
2019-03-20;maiz;[ton];9595,0
2019-03-20;etanol;[m3];542,99
2019-03-20;ddgs;;4327,99
2019-03-21;maiz;[ton];9750,0
2019-03-21;etanol;[m3];712,62
2019-03-21;ddgs;;4327,99
2019-03-22;maiz;[ton];10025,0
2019-03-22;etanol;[m3];712,91
2019-03-22;ddgs;;4301,63
2019-03-23;maiz;[ton];10501,84
2019-03-23;etanol;[m3];831,26
2019-03-23;ddgs;;4301,63
2019-03-24;maiz;[ton];9920,92
2019-03-24;etanol;[m3];749,45
2019-03-24;ddgs;;4301,63
2019-03-25;maiz;[ton];9340,0
2019-03-25;etanol;[m3];516,55
2019-03-25;ddgs;;4301,63
2019-03-26;maiz;[ton];9350,0
2019-03-26;etanol;[m3];346,65
2019-03-26;ddgs;;4246,13
2019-03-27;maiz;[ton];9420,0
2019-03-27;etanol;[m3];223,78
2019-03-27;ddgs;;4246,13
2019-03-28;maiz;[ton];9600,0
2019-03-28;etanol;[m3];243,09
2019-03-28;ddgs;;4079,47
2019-03-29;maiz;[ton];10000,0
2019-03-29;etanol;[m3];220,47
2019-03-29;ddgs;;4079,47
2019-03-30;maiz;[ton];10439,68
2019-03-30;etanol;[m3];186,99
2019-03-30;ddgs;;4079,47
2019-03-31;maiz;[ton];9743,68
2019-03-31;etanol;[m3];165,58
2019-03-31;ddgs;;4079,47
2019-04-01;maiz;[ton];9100,0
2019-04-01;etanol;[m3];104,22
2019-04-01;ddgs;;4079,47
2019-04-02;maiz;[ton];9216,08
2019-04-02;etanol;[m3];163,83
2019-04-02;ddgs;;4024,45
2019-04-03;maiz;[ton];8470,0
2019-04-03;etanol;[m3];183,86
2019-04-03;ddgs;;4024,45
2019-04-04;maiz;[ton];8970,0
2019-04-04;etanol;[m3];185,58
2019-04-04;ddgs;;4024,45
2019-04-05;maiz;[ton];9355,0
2019-04-05;etanol;[m3];125,77
2019-04-05;ddgs;;3996,15
2019-04-06;maiz;[ton];9699,72
2019-04-06;etanol;[m3];142,2
2019-04-06;ddgs;;3814,73
2019-04-07;maiz;[ton];9003,72
2019-04-07;etanol;[m3];160,53
2019-04-07;ddgs;;3814,73
2019-04-08;maiz;[ton];8320,0
2019-04-08;etanol;[m3];178,95
2019-04-08;ddgs;;3814,73
2019-04-09;maiz;[ton];8440,0
2019-04-09;etanol;[m3];225,45
2019-04-09;ddgs;;3814,73
2019-04-10;maiz;[ton];8727,5
2019-04-10;etanol;[m3];174,99
2019-04-10;ddgs;;3814,73
2019-04-11;maiz;[ton];8924,46
2019-04-11;etanol;[m3];195,25
2019-04-11;ddgs;;3768,09
2019-04-12;maiz;[ton];8972,32
2019-04-12;etanol;[m3];179,93
2019-04-12;ddgs;;3768,09
2019-04-13;maiz;[ton];9290,46
2019-04-13;etanol;[m3];215,62
2019-04-13;ddgs;;3574,91
2019-04-14;maiz;[ton];8594,46
2019-04-14;etanol;[m3];163,42
2019-04-14;ddgs;;3574,91
2019-04-15;maiz;[ton];7880,0
2019-04-15;etanol;[m3];190,29
2019-04-15;ddgs;;3574,91
2019-04-16;maiz;[ton];7555,0
2019-04-16;etanol;[m3];174,07
2019-04-16;ddgs;;3424,91
2019-04-17;maiz;[ton];7710,0
2019-04-17;etanol;[m3];161,13
2019-04-17;ddgs;;3365,09
2019-04-18;maiz;[ton];7903,24
2019-04-18;etanol;[m3];169,42
2019-04-18;ddgs;;3365,09
2019-04-19;maiz;[ton];7977,2
2019-04-19;etanol;[m3];173,74
2019-04-19;ddgs;;3338,41
2019-04-20;maiz;[ton];7359,7
2019-04-20;etanol;[m3];180,53
2019-04-20;ddgs;;3338,41
2019-04-21;maiz;[ton];6742,2
2019-04-21;etanol;[m3];181,5
2019-04-21;ddgs;;3338,41
2019-04-22;maiz;[ton];6124,7
2019-04-22;etanol;[m3];176,57
2019-04-22;ddgs;;3338,41
2019-04-23;maiz;[ton];5602,0
2019-04-23;etanol;[m3];166,55
2019-04-23;ddgs;;3252,97
2019-04-24;maiz;[ton];5850,0
2019-04-24;etanol;[m3];234,42
2019-04-24;ddgs;;3252,97
2019-04-25;maiz;[ton];6151,06
2019-04-25;etanol;[m3];399,28
2019-04-25;ddgs;;3252,97
2019-04-26;maiz;[ton];5810,0
2019-04-26;etanol;[m3];302,91
2019-04-26;ddgs;;3200,89
2019-04-27;maiz;[ton];5200,12
2019-04-27;etanol;[m3];256,43
2019-04-27;ddgs;;3200,89
2019-04-28;maiz;[ton];4504,12
2019-04-28;etanol;[m3];129,29
2019-04-28;ddgs;;3200,89
2019-04-29;maiz;[ton];3805,0
2019-04-29;etanol;[m3];183,03
2019-04-29;ddgs;;3200,89
2019-04-30;maiz;[ton];4090,0
2019-04-30;etanol;[m3];194,68
2019-04-30;ddgs;;3200,89
2019-05-01;maiz;[ton];3896,54
2019-05-01;etanol;[m3];394,64
2019-05-01;ddgs;;3200,89
2019-05-02;maiz;[ton];3200,0
2019-05-02;etanol;[m3];443,49
2019-05-02;ddgs;;3200,89
2019-05-03;maiz;[ton];3550,0
2019-05-03;etanol;[m3];139,79
2019-05-03;ddgs;;3118,49
2019-05-04;maiz;[ton];3699,66
2019-05-04;etanol;[m3];200,67
2019-05-04;ddgs;;3118,49
2019-05-05;maiz;[ton];3003,66
2019-05-05;etanol;[m3];208,67
2019-05-05;ddgs;;3118,49
2019-05-06;maiz;[ton];2300,0
2019-05-06;etanol;[m3];211,26
2019-05-06;ddgs;;3118,49
2019-05-07;maiz;[ton];2490,0
2019-05-07;etanol;[m3];173,66
2019-05-07;ddgs;;3118,49
2019-05-08;maiz;[ton];2650,0
2019-05-08;etanol;[m3];166,18
2019-05-08;ddgs;;2925,91
2019-05-09;maiz;[ton];2830,0
2019-05-09;etanol;[m3];157,38
2019-05-09;ddgs;;2925,91
2019-05-10;maiz;[ton];2820,0
2019-05-10;etanol;[m3];144,45
2019-05-10;ddgs;;2925,91
2019-05-11;maiz;[ton];2878,26
2019-05-11;etanol;[m3];170,67
2019-05-11;ddgs;;2925,91
2019-05-12;maiz;[ton];2182,26
2019-05-12;etanol;[m3];195,17
2019-05-12;ddgs;;2925,91
2019-05-13;maiz;[ton];1520,2
2019-05-13;etanol;[m3];200,73
2019-05-13;ddgs;;2925,91
2019-05-14;maiz;[ton];1780,0
2019-05-14;etanol;[m3];183,59
2019-05-14;ddgs;;2925,91
2019-05-15;maiz;[ton];2273,26
2019-05-15;etanol;[m3];164,01
2019-05-15;ddgs;;2816,91
2019-05-16;maiz;[ton];2501,08
2019-05-16;etanol;[m3];191,29
2019-05-16;ddgs;;2791,45
2019-05-17;maiz;[ton];2920,0
2019-05-17;etanol;[m3];206,06
2019-05-17;ddgs;;2791,45
2019-05-18;maiz;[ton];2940,0
2019-05-18;etanol;[m3];174,2
2019-05-18;ddgs;;2608,81
2019-05-19;maiz;[ton];3007,54
2019-05-19;etanol;[m3];177,78
2019-05-19;ddgs;;2608,81
2019-05-20;maiz;[ton];2330,0
2019-05-20;etanol;[m3];182,3
2019-05-20;ddgs;;2608,81
2019-05-21;maiz;[ton];2805,0
2019-05-21;etanol;[m3];178,58
2019-05-21;ddgs;;2498,61
2019-05-22;maiz;[ton];2450,0
2019-05-22;etanol;[m3];172,91
2019-05-22;ddgs;;2221,67
2019-05-23;maiz;[ton];1910,0
2019-05-23;etanol;[m3];157,06
2019-05-23;ddgs;;2107,51
2019-05-24;maiz;[ton];1990,0
2019-05-24;etanol;[m3];151,75
2019-05-24;ddgs;;1866,87
2019-05-25;maiz;[ton];1870,0
2019-05-25;etanol;[m3];154,81
2019-05-25;ddgs;;1701,15
2019-05-26;maiz;[ton];1890,94
2019-05-26;etanol;[m3];166,37
2019-05-26;ddgs;;1701,15
2019-05-27;maiz;[ton];1220,0
2019-05-27;etanol;[m3];183,79
2019-05-27;ddgs;;1701,15
2019-05-28;maiz;[ton];1410,0
2019-05-28;etanol;[m3];189,52
2019-05-28;ddgs;;1373,73
2019-05-29;maiz;[ton];1605,0
2019-05-29;etanol;[m3];164,19
2019-05-29;ddgs;;1125,63
2019-05-30;maiz;[ton];2053,4
2019-05-30;etanol;[m3];171,03
2019-05-30;ddgs;;1125,63
2019-06-01;maiz;[ton];2048,4
2019-06-01;etanol;[m3];153,62
2019-06-01;ddgs;;834,0
2019-06-02;maiz;[ton];1962,96
2019-06-02;etanol;[m3];246,08
2019-06-02;ddgs;;834,0
2019-06-03;maiz;[ton];1163,4
2019-06-03;etanol;[m3];244,26
2019-06-03;ddgs;;834,0
2019-06-04;maiz;[ton];1670,0
2019-06-04;etanol;[m3];216,49
2019-06-04;ddgs;;760,0
2019-06-05;maiz;[ton];2595,0
2019-06-05;etanol;[m3];233,88
2019-06-05;ddgs;;616,0
2019-06-06;maiz;[ton];3295,0
2019-06-06;etanol;[m3];291,62
2019-06-06;ddgs;;487,0
2019-06-07;maiz;[ton];3688,22
2019-06-07;etanol;[m3];241,64
2019-06-07;ddgs;;456,0
2019-06-08;maiz;[ton];3591,98
2019-06-08;etanol;[m3];262,94
2019-06-08;ddgs;;428,0
2019-06-09;maiz;[ton];3764,34
2019-06-09;etanol;[m3];456,35
2019-06-09;ddgs;;499,0
2019-06-10;maiz;[ton];3051,98
2019-06-10;etanol;[m3];312,48
2019-06-10;ddgs;;557,0
2019-06-11;maiz;[ton];2940,0
2019-06-11;etanol;[m3];355,6
2019-06-11;ddgs;;386,0
2019-06-12;maiz;[ton];3395,0
2019-06-12;etanol;[m3];476,74
2019-06-12;ddgs;;336,0
2019-06-13;maiz;[ton];3741,46
2019-06-13;etanol;[m3];597,08
2019-06-13;ddgs;;169,0
2019-06-14;maiz;[ton];3710,88
2019-06-14;etanol;[m3];574,84
2019-06-14;ddgs;;75,0
2019-06-15;maiz;[ton];3156,68
2019-06-15;etanol;[m3];592,46
2019-06-15;ddgs;;49,0
2019-06-16;maiz;[ton];2448,68
2019-06-16;etanol;[m3];602,08
2019-06-16;ddgs;;136,0
2019-06-17;maiz;[ton];2314,16
2019-06-17;etanol;[m3];669,65
2019-06-17;ddgs;;157,0
2019-06-18;maiz;[ton];1365,0
2019-06-18;etanol;[m3];555,34
2019-06-18;ddgs;;256,0
2019-06-19;maiz;[ton];775,0
2019-06-19;etanol;[m3];546,74
2019-06-19;ddgs;;157,0
2019-06-20;maiz;[ton];900,0
2019-06-20;etanol;[m3];557,04
2019-06-20;ddgs;;87,0
2019-06-21;maiz;[ton];1135,0
2019-06-21;etanol;[m3];471,79
2019-06-21;ddgs;;142,0
2019-06-22;maiz;[ton];1640,0
2019-06-22;etanol;[m3];516,75
2019-06-22;ddgs;;46,0
2019-06-23;maiz;[ton];2156,48
2019-06-23;etanol;[m3];457,06
2019-06-23;ddgs;;129,0
2019-06-24;maiz;[ton];1355,0
2019-06-24;etanol;[m3];436,97
2019-06-24;ddgs;;159,0
2019-06-25;maiz;[ton];1855,0
2019-06-25;etanol;[m3];256,97
2019-06-25;ddgs;;268,0
2019-06-26;maiz;[ton];2655,0
2019-06-26;etanol;[m3];220,76
2019-06-26;ddgs;;302,0
2019-06-27;maiz;[ton];3105,0
2019-06-27;etanol;[m3];382,19
2019-06-27;ddgs;;296,0
2019-06-28;maiz;[ton];3675,0
2019-06-28;etanol;[m3];622,09
2019-06-28;ddgs;;343,0
2019-06-29;maiz;[ton];4410,02
2019-06-29;etanol;[m3];842,86
2019-06-29;ddgs;;260,0
2019-06-30;maiz;[ton];3738,02
2019-06-30;etanol;[m3];1006,1
2019-06-30;ddgs;;369,0
2019-07-01;maiz;[ton];3100,0
2019-07-01;etanol;[m3];1012,62
2019-07-01;ddgs;;449,0
2019-07-02;maiz;[ton];4020,0
2019-07-02;etanol;[m3];1091,35
2019-07-02;ddgs;;519,0
2019-07-03;maiz;[ton];4700,0
2019-07-03;etanol;[m3];1021,9
2019-07-03;ddgs;;358,0
2019-07-04;maiz;[ton];5435,0
2019-07-04;etanol;[m3];1086,21
2019-07-04;ddgs;;359,0
2019-07-05;maiz;[ton];6080,0
2019-07-05;etanol;[m3];970,76
2019-07-05;ddgs;;204,0
2019-07-06;maiz;[ton];6875,58
2019-07-06;etanol;[m3];900,58
2019-07-06;ddgs;;275,0
2019-07-07;maiz;[ton];6275,58
2019-07-07;etanol;[m3];869,48
2019-07-07;ddgs;;344,0
2019-07-08;maiz;[ton];5633,96
2019-07-08;etanol;[m3];790,31
2019-07-08;ddgs;;416,0
2019-07-09;maiz;[ton];6107,18
2019-07-09;etanol;[m3];711,65
2019-07-09;ddgs;;416,0
2019-07-10;maiz;[ton];5405,62
2019-07-10;etanol;[m3];477,44
2019-07-10;ddgs;;498,0
2019-07-11;maiz;[ton];5944,5
2019-07-11;etanol;[m3];483,08
2019-07-11;ddgs;;283,0
2019-07-12;maiz;[ton];6695,48
2019-07-12;etanol;[m3];332,56
2019-07-12;ddgs;;253,0
2019-07-13;maiz;[ton];7252,0
2019-07-13;etanol;[m3];231,31
2019-07-13;ddgs;;333,0
2019-07-14;maiz;[ton];6643,6
2019-07-14;etanol;[m3];323,26
2019-07-14;ddgs;;405,0
2019-07-15;maiz;[ton];5784,14
2019-07-15;etanol;[m3];240,76
2019-07-15;ddgs;;486,0
2019-07-16;maiz;[ton];6394,14
2019-07-16;etanol;[m3];214,8
2019-07-16;ddgs;;551,0
2019-07-17;maiz;[ton];7194,14
2019-07-17;etanol;[m3];233,12
2019-07-17;ddgs;;377,0
2019-07-18;maiz;[ton];7852,12
2019-07-18;etanol;[m3];219,18
2019-07-18;ddgs;;269,0
2019-07-19;maiz;[ton];8417,12
2019-07-19;etanol;[m3];237,84
2019-07-19;ddgs;;212,0
2019-07-20;maiz;[ton];8948,94
2019-07-20;etanol;[m3];209,3
2019-07-20;ddgs;;207,0
2019-07-21;maiz;[ton];8348,94
2019-07-21;etanol;[m3];294,21
2019-07-21;ddgs;;276,0
2019-07-22;maiz;[ton];7697,12
2019-07-22;etanol;[m3];274,15
2019-07-22;ddgs;;342,0
2019-07-23;maiz;[ton];8327,12
2019-07-23;etanol;[m3];221,02
2019-07-23;ddgs;;397,0
2019-07-24;maiz;[ton];9056,94
2019-07-24;etanol;[m3];240,97
2019-07-24;ddgs;;131,0
2019-07-25;maiz;[ton];9672,92
2019-07-25;etanol;[m3];301,46
2019-07-25;ddgs;;73,0
2019-07-26;maiz;[ton];10272,92
2019-07-26;etanol;[m3];316,57
2019-07-26;ddgs;;43,0
2019-07-27;maiz;[ton];10945,06
2019-07-27;etanol;[m3];467,63
2019-07-27;ddgs;;92,0
2019-07-28;maiz;[ton];10345,06
2019-07-28;etanol;[m3];681,06
2019-07-28;ddgs;;191,0
2019-07-29;maiz;[ton];9702,92
2019-07-29;etanol;[m3];818,04
2019-07-29;ddgs;;270,0
2019-07-30;maiz;[ton];9972,92
2019-07-30;etanol;[m3];939,25
2019-07-30;ddgs;;324,0
2019-07-31;maiz;[ton];9997,92
2019-07-31;etanol;[m3];1205,57
2019-07-31;ddgs;;131,0
2019-08-01;maiz;[ton];10217,92
2019-08-01;etanol;[m3];1384,71
2019-08-01;ddgs;;76,0
2019-08-02;maiz;[ton];10427,92
2019-08-02;etanol;[m3];1550,14
2019-08-02;ddgs;;110,0
2019-08-03;maiz;[ton];10536,4
2019-08-03;etanol;[m3];1567,47
2019-08-03;ddgs;;162,0
2019-08-04;maiz;[ton];9936,4
2019-08-04;etanol;[m3];1533,19
2019-08-04;ddgs;;202,0
2019-08-05;maiz;[ton];9302,92
2019-08-05;etanol;[m3];1427,56
2019-08-05;ddgs;;257,0
2019-08-06;maiz;[ton];9442,92
2019-08-06;etanol;[m3];1328,39
2019-08-06;ddgs;;308,0
2019-08-07;maiz;[ton];9462,92
2019-08-07;etanol;[m3];1251,1
2019-08-07;ddgs;;88,0
2019-08-08;maiz;[ton];9722,92
2019-08-08;etanol;[m3];1169,04
2019-08-08;ddgs;;7,0
2019-08-09;maiz;[ton];9887,92
2019-08-09;etanol;[m3];1095,41
2019-08-09;ddgs;;61,0
2019-08-10;maiz;[ton];10107,36
2019-08-10;etanol;[m3];1017,76
2019-08-10;ddgs;;116,0
2019-08-11;maiz;[ton];9538,56
2019-08-11;etanol;[m3];747,37
2019-08-11;ddgs;;170,0
2019-08-12;maiz;[ton];8942,92
2019-08-12;etanol;[m3];721,5
2019-08-12;ddgs;;222,0
2019-08-13;maiz;[ton];9247,92
2019-08-13;etanol;[m3];694,1
2019-08-13;ddgs;;264,0
2019-08-14;maiz;[ton];9407,92
2019-08-14;etanol;[m3];648,17
2019-08-14;ddgs;;317,0
2019-08-15;maiz;[ton];9650,32
2019-08-15;etanol;[m3];717,78
2019-08-15;ddgs;;303,0
2019-08-16;maiz;[ton];9910,32
2019-08-16;etanol;[m3];742,06
2019-08-16;ddgs;;197,0
2019-08-17;maiz;[ton];10319,78
2019-08-17;etanol;[m3];756,53
2019-08-17;ddgs;;239,0
2019-08-18;maiz;[ton];9750,98
2019-08-18;etanol;[m3];588,61
2019-08-18;ddgs;;283,0
2019-08-19;maiz;[ton];9182,18
2019-08-19;etanol;[m3];481,85
2019-08-19;ddgs;;327,0
2019-08-20;maiz;[ton];8620,32
2019-08-20;etanol;[m3];605,46
2019-08-20;ddgs;;368,0
2019-08-21;maiz;[ton];8976,94
2019-08-21;etanol;[m3];590,44
2019-08-21;ddgs;;411,0
2019-08-22;maiz;[ton];9298,5
2019-08-22;etanol;[m3];592,6
2019-08-22;ddgs;;277,0
2019-08-23;maiz;[ton];9533,4
2019-08-23;etanol;[m3];546,17
2019-08-23;ddgs;;0,0
2019-08-24;maiz;[ton];9623,74
2019-08-24;etanol;[m3];709,53
2019-08-24;ddgs;;10,0
2019-08-25;maiz;[ton];9030,94
2019-08-25;etanol;[m3];463,33
2019-08-25;ddgs;;65,0
2019-08-26;maiz;[ton];8471,74
2019-08-26;etanol;[m3];389,86
2019-08-26;ddgs;;133,0
2019-08-27;maiz;[ton];8333,76
2019-08-27;etanol;[m3];499,51
2019-08-27;ddgs;;183,0
2019-08-28;maiz;[ton];8080,28
2019-08-28;etanol;[m3];641,91
2019-08-28;ddgs;;220,0
2019-08-29;maiz;[ton];8135,68
2019-08-29;etanol;[m3];876,23
2019-08-29;ddgs;;123,0
2019-08-30;maiz;[ton];7835,68
2019-08-30;etanol;[m3];1033,16
2019-08-30;ddgs;;79,0
2019-08-31;maiz;[ton];7459,5
2019-08-31;etanol;[m3];1184,2
2019-08-31;ddgs;;121,0
2019-09-01;maiz;[ton];6883,5
2019-09-01;etanol;[m3];1229,51
2019-09-01;ddgs;;164,0
2019-09-02;maiz;[ton];6420,68
2019-09-02;etanol;[m3];1158,35
2019-09-02;ddgs;;205,0
2019-09-03;maiz;[ton];6035,0
2019-09-03;etanol;[m3];1150,97
2019-09-03;ddgs;;248,0
2019-09-04;maiz;[ton];5605,0
2019-09-04;etanol;[m3];1160,69
2019-09-04;ddgs;;287,0
2019-09-05;maiz;[ton];5251,68
2019-09-05;etanol;[m3];1087,32
2019-09-05;ddgs;;75,0
2019-09-06;maiz;[ton];5031,68
2019-09-06;etanol;[m3];991,22
2019-09-06;ddgs;;111,0
2019-09-07;maiz;[ton];4974,08
2019-09-07;etanol;[m3];922,51
2019-09-07;ddgs;;156,0
2019-09-08;maiz;[ton];4368,08
2019-09-08;etanol;[m3];925,18
2019-09-08;ddgs;;203,0
2019-09-09;maiz;[ton];3776,68
2019-09-09;etanol;[m3];802,53
2019-09-09;ddgs;;245,0
2019-09-10;maiz;[ton];3742,96
2019-09-10;etanol;[m3];681,41
2019-09-10;ddgs;;293,0
2019-09-11;maiz;[ton];3700,0
2019-09-11;etanol;[m3];736,85
2019-09-11;ddgs;;337,0
2019-09-12;maiz;[ton];3950,0
2019-09-12;etanol;[m3];623,29
2019-09-12;ddgs;;382,0
2019-09-13;maiz;[ton];4510,0
2019-09-13;etanol;[m3];614,76
2019-09-13;ddgs;;338,0
2019-09-14;maiz;[ton];5070,0
2019-09-14;etanol;[m3];715,51
2019-09-14;ddgs;;323,0
2019-09-15;maiz;[ton];4695,02
2019-09-15;etanol;[m3];609,94
2019-09-15;ddgs;;365,0
2019-09-16;maiz;[ton];4080,0
2019-09-16;etanol;[m3];613,32
2019-09-16;ddgs;;407,0
2019-09-17;maiz;[ton];4100,0
2019-09-17;etanol;[m3];333,5
2019-09-17;ddgs;;407,0
2019-09-18;maiz;[ton];4280,0
2019-09-18;etanol;[m3];364,61
2019-09-18;ddgs;;427,0
2019-09-19;maiz;[ton];4235,0
2019-09-19;etanol;[m3];391,26
2019-09-19;ddgs;;488,0
2019-09-20;maiz;[ton];3900,0
2019-09-20;etanol;[m3];506,8
2019-09-20;ddgs;;349,0
2019-09-21;maiz;[ton];3974,1
2019-09-21;etanol;[m3];422,8
2019-09-21;ddgs;;339,0
2019-09-22;maiz;[ton];3432,54
2019-09-22;etanol;[m3];386,53
2019-09-22;ddgs;;376,0
2019-09-23;maiz;[ton];2930,0
2019-09-23;etanol;[m3];481,98
2019-09-23;ddgs;;417,0
2019-09-24;maiz;[ton];2731,4
2019-09-24;etanol;[m3];574,83
2019-09-24;ddgs;;456,0
2019-09-25;maiz;[ton];2750,24
2019-09-25;etanol;[m3];595,4
2019-09-25;ddgs;;326,0
2019-09-26;maiz;[ton];3316,56
2019-09-26;etanol;[m3];507,78
2019-09-26;ddgs;;365,0
2019-09-27;maiz;[ton];3480,8
2019-09-27;etanol;[m3];741,15
2019-09-27;ddgs;;414,0
2019-09-28;maiz;[ton];3175,48
2019-09-28;etanol;[m3];969,74
2019-09-28;ddgs;;446,0
2019-09-29;maiz;[ton];2623,48
2019-09-29;etanol;[m3];1186,66
2019-09-29;ddgs;;489,0
2019-09-30;maiz;[ton];2070,0
2019-09-30;etanol;[m3];1406,05
2019-09-30;ddgs;;550,0
2019-10-01;maiz;[ton];1943,62
2019-10-01;etanol;[m3];1626,11
2019-10-01;ddgs;;585,0
2019-10-02;maiz;[ton];1884,06
2019-10-02;etanol;[m3];1847,99
2019-10-02;ddgs;;600,0
2019-10-03;maiz;[ton];1700,0
2019-10-03;etanol;[m3];1685,84
2019-10-03;ddgs;;635,0
2019-10-04;maiz;[ton];1590,0
2019-10-04;etanol;[m3];1673,11
2019-10-04;ddgs;;575,0
2019-10-05;maiz;[ton];1540,0
2019-10-05;etanol;[m3];1550,78
2019-10-05;ddgs;;616,0
2019-10-06;maiz;[ton];1452,5
2019-10-06;etanol;[m3];1539,47
2019-10-06;ddgs;;656,0
2019-10-07;maiz;[ton];900,0
